6.960719910658474015e-11	1.595960000000000078e-11
3.003036495249453531e-11	1.333329999999999934e-11
7.831939221621852908e-11	1.626169999999999966e-11
5.886533072418735116e-11	1.550559999999999968e-11
8.856106060844932747e-11	1.663869999999999937e-11
6.368484616799584515e-11	1.569889999999999968e-11
8.695708277399111397e-11	1.661020000000000045e-11
6.318631135429964156e-11	1.569889999999999968e-11
2.146048081789204177e-11	1.230769999999999935e-11
7.183214973711166100e-11	1.607840000000000144e-11
7.577185384332672959e-11	1.619049999999999892e-11
5.290006713053509719e-11	1.518069999999999973e-11
8.624396957632741714e-11	1.655169999999999944e-11
6.734752787307772988e-11	1.587630000000000092e-11
1.233980132250489081e-11	1.047619999999999932e-11
3.797132346149344094e-11	1.411759999999999954e-11
9.225027725594899392e-11	1.672129999999999904e-11
8.886011124438950070e-11	1.663869999999999937e-11
4.361757912801033433e-11	1.452049999999999977e-11
2.811303118024220189e-11	1.310340000000000009e-11
4.138985212388098760e-12	7.878790000000000601e-12
8.308752035974397351e-11	1.646019999999999968e-11
8.716190442016693488e-11	1.655169999999999944e-11
8.870372228096525065e-11	1.663869999999999937e-11
8.942414699164237013e-11	1.661020000000000045e-11
9.186421948464490677e-11	1.672129999999999904e-11
8.695369324363094061e-11	1.658120000000000047e-11
7.476881121682839770e-11	1.615380000000000009e-11
4.088411231367366153e-11	1.436619999999999991e-11
8.667713245141059382e-12	9.743589999999999683e-12
1.573434276445856917e-11	1.148939999999999989e-11
5.269337329609777541e-11	1.518069999999999973e-11
8.777934722963169443e-11	1.661020000000000045e-11
1.007149103340336108e-11	9.999999999999999395e-12
5.013263859852215493e-11	1.499999999999999990e-11
4.018752115090300764e-12	8.235290000000000546e-12
1.503827883110343429e-11	1.111109999999999938e-11
7.940825042436384083e-11	1.633029999999999879e-11
9.534572876174327351e-11	1.679999999999999950e-11
9.880879033757882376e-11	1.689920000000000134e-11
7.665876992108991409e-11	1.622640000000000122e-11
5.519692753651681965e-12	8.571430000000000768e-12
8.338568441008701429e-11	1.649120000000000065e-11
9.121005839366453229e-12	9.743589999999999683e-12
7.911859607648589295e-12	9.473680000000000482e-12
7.360740570488422043e-11	1.611650000000000065e-11
7.555995199172710184e-11	1.619049999999999892e-11
9.674559788246423354e-11	1.685040000000000017e-11
6.917063353636316919e-11	1.595960000000000078e-11
3.492944809116869392e-11	1.393940000000000016e-11
9.355530639293559592e-11	1.674799999999999932e-11
4.812639668318826198e-11	1.493670000000000036e-11
